,Weight,Feature
1335,-0.188110972125,E008.H3K4me1.gappedPeak
1336,0.0,E008.H3K4me2.gappedPeak
1337,0.0,E008.H3K4me3.gappedPeak
1338,-0.153980106779,E008.H3K56ac.gappedPeak
1339,0.338135926971,E008.H3K79me1.gappedPeak
1340,0.0,E008.H3K79me2.gappedPeak
1341,-0.222409813845,E008.H3K9ac.gappedPeak
1342,0.0,E008.H3K9me3.gappedPeak
1343,0.0,E008.H3T11ph.gappedPeak
1344,0.0,E008.H4K20me1.gappedPeak
1345,-0.160733454337,E008.H4K5ac.gappedPeak
1346,0.0496287000583,E008.H4K8ac.gappedPeak
1347,0.0,E008.H4K91ac.gappedPeak
1348,-0.0918831648955,E009.H2A.Z.gappedPeak
1349,-0.170939435245,E009.H3K27me3.gappedPeak
1350,0.0,E009.H3K36me3.gappedPeak
1351,0.0634944532629,E009.H3K4me1.gappedPeak
1352,0.0,E009.H3K4me3.gappedPeak
1353,-0.0315621075127,E009.H3K9me3.gappedPeak
1354,0.0,E010.H2A.Z.gappedPeak
1355,0.0,E010.H3K27me3.gappedPeak
1356,0.0,E010.H3K36me3.gappedPeak
1357,-0.161851267214,E010.H3K4me1.gappedPeak
1358,0.0,E010.H3K4me3.gappedPeak
1359,0.0,E010.H3K9me3.gappedPeak
1360,0.0,E011.H3K27ac.gappedPeak
1361,0.0,E011.H3K27me3.gappedPeak
1362,0.0,E011.H3K36me3.gappedPeak
1363,0.0,E011.H3K4me1.gappedPeak
1364,0.0,E011.H3K4me3.gappedPeak
1365,0.0,E011.H3K9ac.gappedPeak
1366,0.0,E011.H3K9me3.gappedPeak
1367,0.0,E012.H3K27ac.gappedPeak
1368,0.0,E012.H3K27me3.gappedPeak
1369,0.0,E012.H3K36me3.gappedPeak
1370,0.0,E012.H3K4me1.gappedPeak
1371,0.0,E012.H3K4me3.gappedPeak
1372,0.0,E012.H3K9me3.gappedPeak
1373,0.44693090633,E013.H3K27ac.gappedPeak
1374,0.0,E013.H3K27me3.gappedPeak
1375,0.0,E013.H3K36me3.gappedPeak
1376,0.305513732559,E013.H3K4me1.gappedPeak
1377,0.0,E013.H3K4me3.gappedPeak
1378,0.0,E013.H3K9me3.gappedPeak
1379,0.0,E014.H3K27ac.gappedPeak
1380,0.0757436602734,E014.H3K27me3.gappedPeak
1381,-0.0920340315449,E014.H3K36me3.gappedPeak
1382,0.0,E014.H3K4me1.gappedPeak
1383,0.0,E014.H3K4me3.gappedPeak
1384,0.0,E014.H3K9ac.gappedPeak
1385,0.0,E014.H3K9me3.gappedPeak
1386,0.0,E015.H3K27ac.gappedPeak
1387,0.0,E015.H3K27me3.gappedPeak
1388,0.0,E015.H3K36me3.gappedPeak
1389,-0.129563647896,E015.H3K4me1.gappedPeak
1390,-0.183533523904,E015.H3K4me3.gappedPeak
1391,0.00479868340534,E015.H3K9ac.gappedPeak
1392,0.39917682313,E015.H3K9me3.gappedPeak
1393,0.0,E016.H3K27ac.gappedPeak
1394,0.0,E016.H3K27me3.gappedPeak
1395,0.0,E016.H3K36me3.gappedPeak
1396,0.0,E016.H3K4me1.gappedPeak
1397,0.0,E016.H3K4me3.gappedPeak
1398,0.209063274516,E016.H3K9ac.gappedPeak
1399,0.0,E016.H3K9me3.gappedPeak
1400,0.0,E017.H2AK5ac.gappedPeak
1401,0.0,E017.H2AK9ac.gappedPeak
1402,0.0,E017.H2A.Z.gappedPeak
1403,0.0,E017.H2BK120ac.gappedPeak
1404,0.0,E017.H2BK12ac.gappedPeak
1405,0.0,E017.H2BK15ac.gappedPeak
1406,0.0,E017.H2BK20ac.gappedPeak
1407,-0.291128021621,E017.H2BK5ac.gappedPeak
1408,-0.494445690222,E017.H3K14ac.gappedPeak
1409,0.0,E017.H3K18ac.gappedPeak
1410,0.0,E017.H3K23ac.gappedPeak
1411,0.0,E017.H3K27ac.gappedPeak
1412,0.0,E017.H3K27me3.gappedPeak
1413,0.0,E017.H3K36me3.gappedPeak
1414,0.0,E017.H3K4ac.gappedPeak
1415,0.0,E017.H3K4me1.gappedPeak
1416,0.0,E017.H3K4me2.gappedPeak
1417,0.0,E017.H3K4me3.gappedPeak
1418,0.0,E017.H3K56ac.gappedPeak
1419,0.0,E017.H3K79me1.gappedPeak
1420,0.0,E017.H3K79me2.gappedPeak
1421,0.0,E017.H3K9ac.gappedPeak
1422,0.0,E017.H3K9me1.gappedPeak
1423,0.0,E017.H3K9me3.gappedPeak
1424,0.0,E017.H4K20me1.gappedPeak
1425,0.0,E017.H4K5ac.gappedPeak
1426,0.0,E017.H4K8ac.gappedPeak
1427,0.267184331094,E017.H4K91ac.gappedPeak
1428,-0.154217217461,E018.H3K27me3.gappedPeak
1429,0.0,E018.H3K36me3.gappedPeak
1430,0.0,E018.H3K4me1.gappedPeak
1431,0.0,E018.H3K4me3.gappedPeak
1432,0.0,E018.H3K9ac.gappedPeak
1433,0.0,E018.H3K9me3.gappedPeak
1434,0.0,E019.H3K27ac.gappedPeak
1435,0.0,E019.H3K27me3.gappedPeak
1436,0.0,E019.H3K36me3.gappedPeak
1437,0.0,E019.H3K4me1.gappedPeak
1438,0.0,E019.H3K4me3.gappedPeak
1439,0.0,E019.H3K9ac.gappedPeak
1440,-0.599309826701,E019.H3K9me3.gappedPeak
1441,0.0,E020.H3K27ac.gappedPeak
1442,0.0,E020.H3K27me3.gappedPeak
1443,0.11977824226,E020.H3K36me3.gappedPeak
1444,0.0,E020.H3K4me1.gappedPeak
1445,0.0,E020.H3K4me3.gappedPeak
1446,0.0,E020.H3K9ac.gappedPeak
1447,0.0,E020.H3K9me3.gappedPeak
1448,0.0,E021.H3K27ac.gappedPeak
1449,0.222677007077,E021.H3K27me3.gappedPeak
1450,0.0,E021.H3K36me3.gappedPeak
1451,0.311594848596,E021.H3K4me1.gappedPeak
1452,0.0,E021.H3K4me3.gappedPeak
1453,0.0,E021.H3K9me3.gappedPeak
1454,-0.141853178814,E022.H3K27ac.gappedPeak
1455,0.0,E022.H3K27me3.gappedPeak
1456,0.0,E022.H3K36me3.gappedPeak
1457,0.0,E022.H3K4me1.gappedPeak
1458,0.0,E022.H3K4me3.gappedPeak
1459,-0.0756038926188,E022.H3K9me3.gappedPeak
1460,0.0,E023.H3K27me3.gappedPeak
1461,0.0,E023.H3K36me3.gappedPeak
1462,0.0,E023.H3K4me1.gappedPeak
1463,0.0,E023.H3K4me3.gappedPeak
1464,0.0562621311505,E023.H3K9ac.gappedPeak
1465,0.0,E023.H3K9me3.gappedPeak
1466,0.0,E024.H3K27me3.gappedPeak
1467,0.0,E024.H3K36me3.gappedPeak
1468,0.0,E024.H3K4me1.gappedPeak
1469,0.0,E024.H3K4me3.gappedPeak
1470,0.0,E024.H3K9me3.gappedPeak
1471,0.0,E025.H3K27me3.gappedPeak
1472,0.0,E025.H3K36me3.gappedPeak
1473,0.0,E025.H3K4me1.gappedPeak
1474,0.0,E025.H3K4me3.gappedPeak
1475,0.0,E025.H3K9ac.gappedPeak
1476,0.0,E025.H3K9me3.gappedPeak
1477,0.0,E026.H3K27ac.gappedPeak
1478,0.0,E026.H3K27me3.gappedPeak
1479,0.0,E026.H3K36me3.gappedPeak
1480,0.0,E026.H3K4me1.gappedPeak
1481,0.0555144771943,E026.H3K4me3.gappedPeak
1482,0.0,E026.H3K9ac.gappedPeak
1483,-0.359162340087,E026.H3K9me3.gappedPeak
1484,0.322843914457,E027.H3K27me3.gappedPeak
1485,0.0,E027.H3K36me3.gappedPeak
1486,0.398483917163,E027.H3K4me1.gappedPeak
1487,0.0,E027.H3K4me3.gappedPeak
1488,0.091949829465,E027.H3K9ac.gappedPeak
1489,-0.0670716775807,E027.H3K9me3.gappedPeak
1490,0.0,E028.H3K27me3.gappedPeak
1491,0.0,E028.H3K36me3.gappedPeak
1492,0.0,E028.H3K4me1.gappedPeak
1493,0.0,E028.H3K4me3.gappedPeak
1494,0.0,E028.H3K9me3.gappedPeak
1495,0.428645870359,E029.H3K27ac.gappedPeak
1496,0.217226202909,E029.H3K27me3.gappedPeak
1497,0.0,E029.H3K36me3.gappedPeak
1498,0.0,E029.H3K4me1.gappedPeak
1499,0.0,E029.H3K4me3.gappedPeak
1500,0.142814721452,E029.H3K9me3.gappedPeak
1501,0.0,E030.H3K27me3.gappedPeak
1502,0.0,E030.H3K36me3.gappedPeak
1503,0.134140513348,E030.H3K4me1.gappedPeak
1504,0.357249210312,E030.H3K4me3.gappedPeak
1505,0.0,E030.H3K9me3.gappedPeak
1506,0.0,E031.H3K27me3.gappedPeak
1507,0.0,E031.H3K36me3.gappedPeak
1508,0.0,E031.H3K4me1.gappedPeak
1509,0.0,E031.H3K4me3.gappedPeak
1510,0.0,E031.H3K9me3.gappedPeak
1511,0.0,E032.H3K27ac.gappedPeak
1512,0.0,E032.H3K27me3.gappedPeak
1513,0.270956428563,E032.H3K36me3.gappedPeak
1514,0.0,E032.H3K4me1.gappedPeak
1515,0.0,E032.H3K4me3.gappedPeak
1516,0.0377412490354,E032.H3K9me3.gappedPeak
1517,0.0,E033.H3K27me3.gappedPeak
1518,0.0,E033.H3K36me3.gappedPeak
1519,-0.0115753316517,E033.H3K4me1.gappedPeak
1520,0.0,E033.H3K4me3.gappedPeak
1521,0.0,E033.H3K9me3.gappedPeak
1522,-0.242358279944,E034.H3K27ac.gappedPeak
1523,0.0,E034.H3K27me3.gappedPeak
1524,0.0,E034.H3K36me3.gappedPeak
1525,0.0,E034.H3K4me1.gappedPeak
1526,0.0,E034.H3K4me3.gappedPeak
1527,-0.111764516342,E034.H3K9me3.gappedPeak
1528,0.0,E035.H3K27me3.gappedPeak
1529,0.0,E035.H3K36me3.gappedPeak
1530,-0.100252873962,E035.H3K4me1.gappedPeak
1531,0.0,E035.H3K4me3.gappedPeak
1532,0.0,E035.H3K9me3.gappedPeak
1533,0.0,E036.H3K27me3.gappedPeak
1534,0.0,E036.H3K36me3.gappedPeak
1535,0.0,E036.H3K4me1.gappedPeak
1536,-0.00684553859722,E036.H3K4me3.gappedPeak
1537,0.0248831603977,E036.H3K9me3.gappedPeak
1538,0.0,E037.H3K27ac.gappedPeak
1539,0.424729287943,E037.H3K27me3.gappedPeak
1540,0.0,E037.H3K36me3.gappedPeak
1541,0.0,E037.H3K4me1.gappedPeak
1542,0.0,E037.H3K4me3.gappedPeak
1543,0.00142113932845,E037.H3K9me3.gappedPeak
1544,0.0,E038.H3K27ac.gappedPeak
1545,0.0,E038.H3K27me3.gappedPeak
1546,0.0,E038.H3K36me3.gappedPeak
1547,0.0,E038.H3K4me1.gappedPeak
1548,0.0,E038.H3K4me3.gappedPeak
1549,0.0994401519476,E038.H3K9ac.gappedPeak
1550,0.0,E038.H3K9me3.gappedPeak
1551,0.0,E039.H3K27ac.gappedPeak
1552,0.0,E039.H3K27me3.gappedPeak
1553,0.0,E039.H3K36me3.gappedPeak
1554,0.0,E039.H3K4me1.gappedPeak
1555,0.0,E039.H3K4me3.gappedPeak
1556,0.0,E039.H3K9me3.gappedPeak
1557,0.0,E040.H3K27ac.gappedPeak
1558,0.0,E040.H3K27me3.gappedPeak
1559,-0.190840525414,E040.H3K36me3.gappedPeak
1560,0.0,E040.H3K4me1.gappedPeak
1561,0.0,E040.H3K4me3.gappedPeak
1562,0.0,E040.H3K9me3.gappedPeak
1563,0.0,E041.H3K27ac.gappedPeak
1564,0.0,E041.H3K27me3.gappedPeak
1565,0.0,E041.H3K36me3.gappedPeak
1566,-0.223097223096,E041.H3K4me1.gappedPeak
1567,0.0,E041.H3K4me3.gappedPeak
1568,-0.526047550715,E041.H3K9me3.gappedPeak
1569,0.0,E042.H3K27ac.gappedPeak
1570,0.0,E042.H3K27me3.gappedPeak
1571,0.0,E042.H3K36me3.gappedPeak
1572,0.0,E042.H3K4me1.gappedPeak
1573,0.0,E042.H3K4me3.gappedPeak
1574,0.0,E042.H3K9me3.gappedPeak
1575,0.0,E043.H3K27ac.gappedPeak
1576,-0.19675511453,E043.H3K27me3.gappedPeak
1577,0.0,E043.H3K36me3.gappedPeak
1578,0.0,E043.H3K4me1.gappedPeak
1579,0.279366571193,E043.H3K4me3.gappedPeak
1580,0.0,E043.H3K9me3.gappedPeak
1581,0.0,E044.H3K27ac.gappedPeak
1582,0.0,E044.H3K27me3.gappedPeak
1583,0.0,E044.H3K36me3.gappedPeak
1584,0.0,E044.H3K4me1.gappedPeak
1585,0.0,E044.H3K4me3.gappedPeak
1586,0.0,E044.H3K9me3.gappedPeak
1587,0.0,E045.H3K27ac.gappedPeak
1588,0.0,E045.H3K27me3.gappedPeak
1589,0.243581682156,E045.H3K36me3.gappedPeak
1590,0.0,E045.H3K4me1.gappedPeak
1591,0.0,E045.H3K4me3.gappedPeak
1592,0.0,E045.H3K9me3.gappedPeak
1593,0.0,E046.H3K27ac.gappedPeak
1594,-0.201093645834,E046.H3K27me3.gappedPeak
1595,0.0,E046.H3K36me3.gappedPeak
1596,0.817812795457,E046.H3K4me1.gappedPeak
1597,0.0,E046.H3K4me3.gappedPeak
1598,0.0,E046.H3K9me3.gappedPeak
1599,0.0,E047.H3K27ac.gappedPeak
1600,0.0,E047.H3K27me3.gappedPeak
1601,0.0,E047.H3K36me3.gappedPeak
1602,0.0,E047.H3K4me1.gappedPeak
1603,0.0,E047.H3K4me3.gappedPeak
1604,0.0,E047.H3K9ac.gappedPeak
1605,0.332424478386,E047.H3K9me3.gappedPeak
1606,-0.182571409738,E048.H3K27ac.gappedPeak
1607,0.0,E048.H3K27me3.gappedPeak
1608,0.0,E048.H3K36me3.gappedPeak
1609,-0.118115023566,E048.H3K4me1.gappedPeak
1610,0.0,E048.H3K4me3.gappedPeak
1611,0.0,E048.H3K9me3.gappedPeak
1612,-0.156958954222,E049.H3K27ac.gappedPeak
1613,0.0,E049.H3K27me3.gappedPeak
1614,0.0,E049.H3K36me3.gappedPeak
1615,0.0,E049.H3K4me1.gappedPeak
1616,0.0,E049.H3K4me3.gappedPeak
1617,-0.173882389963,E049.H3K9ac.gappedPeak
1618,0.0,E049.H3K9me3.gappedPeak
1619,-0.316005876567,E050.H3K27ac.gappedPeak
1620,0.0,E050.H3K27me3.gappedPeak
1621,0.0,E050.H3K36me3.gappedPeak
1622,0.0,E050.H3K4me1.gappedPeak
1623,-0.0201729350282,E050.H3K4me3.gappedPeak
1624,0.0,E050.H3K9me3.gappedPeak
1625,0.0,E051.H3K27me3.gappedPeak
1626,0.0,E051.H3K36me3.gappedPeak
1627,0.0,E051.H3K4me1.gappedPeak
1628,-0.457630218049,E051.H3K4me3.gappedPeak
1629,-0.0525950491541,E051.H3K9me3.gappedPeak
1630,0.276050537225,E052.H3K27me3.gappedPeak
1631,0.0,E052.H3K36me3.gappedPeak
1632,0.0,E052.H3K4me1.gappedPeak
1633,0.0,E052.H3K4me2.gappedPeak
1634,0.00965278415559,E052.H3K4me3.gappedPeak
1635,0.0,E052.H3K9ac.gappedPeak
1636,0.0,E052.H3K9me3.gappedPeak
1637,0.0,E053.H3K27me3.gappedPeak
1638,0.0,E053.H3K36me3.gappedPeak
1639,-0.0670945636275,E053.H3K4me1.gappedPeak
1640,-0.0366763662512,E053.H3K4me3.gappedPeak
1641,0.0,E053.H3K9me3.gappedPeak
1642,0.0,E054.H3K27me3.gappedPeak
1643,0.0,E054.H3K36me3.gappedPeak
1644,0.0,E054.H3K4me1.gappedPeak
1645,0.0,E054.H3K4me3.gappedPeak
1646,0.0,E054.H3K9me3.gappedPeak
1647,-0.0272793002746,E055.H3K27ac.gappedPeak
1648,0.0606439959129,E055.H3K27me3.gappedPeak
1649,0.19889854151,E055.H3K36me3.gappedPeak
1650,0.0,E055.H3K4me1.gappedPeak
1651,0.0913167521608,E055.H3K4me3.gappedPeak
1652,0.0,E055.H3K9me3.gappedPeak
1653,-0.0544575756358,E056.H3K27ac.gappedPeak
1654,0.273542792524,E056.H3K27me3.gappedPeak
1655,0.0,E056.H3K36me3.gappedPeak
1656,0.0,E056.H3K4me1.gappedPeak
1657,0.0,E056.H3K4me3.gappedPeak
1658,-0.140995874787,E056.H3K9me3.gappedPeak
1659,0.0,E057.H3K27me3.gappedPeak
1660,0.0,E057.H3K36me3.gappedPeak
1661,0.0,E057.H3K4me1.gappedPeak
1662,0.0,E057.H3K4me3.gappedPeak
1663,0.0,E057.H3K9me3.gappedPeak
1664,0.0,E058.H3K27ac.gappedPeak
1665,0.0,E058.H3K27me3.gappedPeak
1666,0.0,E058.H3K36me3.gappedPeak
1667,0.0,E058.H3K4me1.gappedPeak
1668,0.0,E058.H3K4me3.gappedPeak
1669,-0.0786008820199,E058.H3K9me3.gappedPeak
1670,0.0,E059.H3K27ac.gappedPeak
1671,0.0,E059.H3K27me3.gappedPeak
1672,0.0,E059.H3K36me3.gappedPeak
1673,0.0,E059.H3K4me1.gappedPeak
1674,0.448999869031,E059.H3K4me3.gappedPeak
1675,0.0,E059.H3K9me3.gappedPeak
1676,-0.0735422243073,E061.H3K27ac.gappedPeak
1677,0.0,E061.H3K27me3.gappedPeak
1678,0.0,E061.H3K36me3.gappedPeak
1679,0.0,E061.H3K4me1.gappedPeak
1680,0.0,E061.H3K4me3.gappedPeak
1681,0.0,E061.H3K9me3.gappedPeak
1682,0.0,E062.H3K27ac.gappedPeak
1683,0.0,E062.H3K27me3.gappedPeak
1684,0.0,E062.H3K36me3.gappedPeak
1685,0.0,E062.H3K4me1.gappedPeak
1686,-0.950381165653,E062.H3K4me3.gappedPeak
1687,0.39367358479,E062.H3K9ac.gappedPeak
1688,-0.0417538637641,E062.H3K9me3.gappedPeak
1689,0.0,E063.H3K27ac.gappedPeak
1690,0.0,E063.H3K27me3.gappedPeak
1691,0.0,E063.H3K36me3.gappedPeak
1692,0.0,E063.H3K4me1.gappedPeak
1693,0.0,E063.H3K4me3.gappedPeak
1694,0.448177032883,E063.H3K9ac.gappedPeak
1695,0.0,E063.H3K9me3.gappedPeak
1696,0.0,E065.H3K27ac.gappedPeak
1697,0.0,E065.H3K27me3.gappedPeak
1698,0.0,E065.H3K36me3.gappedPeak
1699,0.0,E065.H3K4me1.gappedPeak
1700,0.0,E065.H3K4me3.gappedPeak
1701,0.0,E065.H3K9me3.gappedPeak
1702,0.0,E066.H3K27ac.gappedPeak
1703,0.0,E066.H3K27me3.gappedPeak
1704,0.0,E066.H3K36me3.gappedPeak
1705,-0.277090409955,E066.H3K4me1.gappedPeak
1706,0.0,E066.H3K4me3.gappedPeak
1707,0.177981530922,E066.H3K9ac.gappedPeak
1708,0.0,E066.H3K9me3.gappedPeak
1709,0.0,E067.H3K27ac.gappedPeak
1710,0.0,E067.H3K27me3.gappedPeak
1711,0.0,E067.H3K36me3.gappedPeak
1712,0.0,E067.H3K4me1.gappedPeak
1713,0.0,E067.H3K4me3.gappedPeak
1714,-0.0814619906051,E067.H3K9ac.gappedPeak
1715,0.0,E067.H3K9me3.gappedPeak
1716,-0.0782621574935,E068.H3K27ac.gappedPeak
1717,0.0,E068.H3K27me3.gappedPeak
1718,-0.00306545381461,E068.H3K36me3.gappedPeak
1719,0.0,E068.H3K4me1.gappedPeak
1720,0.0,E068.H3K4me3.gappedPeak
1721,-0.0139125842902,E068.H3K9ac.gappedPeak
1722,0.0,E068.H3K9me3.gappedPeak
1723,0.0,E069.H3K27ac.gappedPeak
1724,0.0,E069.H3K27me3.gappedPeak
1725,-0.330533086431,E069.H3K36me3.gappedPeak
1726,0.258944925383,E069.H3K4me1.gappedPeak
1727,0.0,E069.H3K4me3.gappedPeak
1728,0.0,E069.H3K9ac.gappedPeak
1729,0.0,E069.H3K9me3.gappedPeak
1730,0.0185902644474,E070.H3K27me3.gappedPeak
1731,0.0,E070.H3K36me3.gappedPeak
1732,0.0,E070.H3K4me1.gappedPeak
1733,0.0,E070.H3K4me3.gappedPeak
1734,0.0,E070.H3K9me3.gappedPeak
1735,-0.161829821811,E071.H3K27ac.gappedPeak
1736,0.0,E071.H3K27me3.gappedPeak
1737,0.0,E071.H3K36me3.gappedPeak
1738,0.0,E071.H3K4me1.gappedPeak
1739,0.0,E071.H3K4me3.gappedPeak
1740,-0.143550232506,E071.H3K9me3.gappedPeak
1741,0.0,E072.H3K27ac.gappedPeak
1742,0.0,E072.H3K27me3.gappedPeak
1743,0.0,E072.H3K36me3.gappedPeak
1744,0.0,E072.H3K4me1.gappedPeak
1745,0.0,E072.H3K4me3.gappedPeak
1746,0.0,E072.H3K9ac.gappedPeak
1747,0.279683127328,E072.H3K9me3.gappedPeak
1748,0.0,E073.H3K27ac.gappedPeak
1749,0.289779565408,E073.H3K27me3.gappedPeak
1750,0.0,E073.H3K36me3.gappedPeak
1751,0.0,E073.H3K4me1.gappedPeak
1752,0.0,E073.H3K4me3.gappedPeak
1753,0.0,E073.H3K9ac.gappedPeak
1754,0.0,E073.H3K9me3.gappedPeak
1755,-0.315516175962,E074.H3K27ac.gappedPeak
1756,0.0,E074.H3K27me3.gappedPeak
1757,0.0,E074.H3K36me3.gappedPeak
1758,0.0,E074.H3K4me1.gappedPeak
1759,0.0,E074.H3K4me3.gappedPeak
1760,0.0,E074.H3K9ac.gappedPeak
1761,0.0,E074.H3K9me3.gappedPeak
1762,0.0,E075.H3K27ac.gappedPeak
1763,-0.108438567045,E075.H3K27me3.gappedPeak
1764,0.0,E075.H3K36me3.gappedPeak
1765,0.0,E075.H3K4me1.gappedPeak
1766,0.0,E075.H3K4me3.gappedPeak
1767,-0.317710093933,E075.H3K9ac.gappedPeak
1768,-0.301912103618,E075.H3K9me3.gappedPeak
1769,0.0,E076.H3K27ac.gappedPeak
1770,0.0,E076.H3K27me3.gappedPeak
1771,0.0,E076.H3K36me3.gappedPeak
1772,0.0,E076.H3K4me1.gappedPeak
1773,0.0833435737807,E076.H3K4me3.gappedPeak
1774,0.0,E076.H3K9ac.gappedPeak
1775,0.0,E076.H3K9me3.gappedPeak
1776,0.0,E077.H3K27me3.gappedPeak
1777,0.0,E077.H3K36me3.gappedPeak
1778,0.0,E077.H3K4me1.gappedPeak
1779,0.0,E077.H3K4me3.gappedPeak
1780,-0.191291488636,E077.H3K9ac.gappedPeak
1781,0.0,E077.H3K9me3.gappedPeak
1782,-0.0176375910532,E078.H3K27ac.gappedPeak
1783,0.0,E078.H3K27me3.gappedPeak
1784,-0.0647836187188,E078.H3K36me3.gappedPeak
1785,0.0,E078.H3K4me1.gappedPeak
1786,0.0,E078.H3K4me3.gappedPeak
1787,0.0,E078.H3K9me3.gappedPeak
1788,0.0,E079.H3K27ac.gappedPeak
1789,0.499596281014,E079.H3K27me3.gappedPeak
1790,0.0,E079.H3K36me3.gappedPeak
1791,0.0,E079.H3K4me1.gappedPeak
1792,0.0,E079.H3K4me3.gappedPeak
1793,0.0,E079.H3K9me3.gappedPeak
1794,0.0,E080.H3K27ac.gappedPeak
1795,0.0,E080.H3K27me3.gappedPeak
1796,0.0,E080.H3K36me3.gappedPeak
1797,0.0,E080.H3K4me1.gappedPeak
1798,0.0,E080.H3K4me3.gappedPeak
1799,0.0,E080.H3K9me3.gappedPeak
1800,0.63036117119,E081.H3K27me3.gappedPeak
1801,0.0,E081.H3K36me3.gappedPeak
1802,0.0,E081.H3K4me1.gappedPeak
1803,0.0,E081.H3K4me3.gappedPeak
1804,0.0,E081.H3K9me3.gappedPeak
1805,0.0,E082.H3K27me3.gappedPeak
1806,0.0,E082.H3K36me3.gappedPeak
1807,0.0,E082.H3K4me1.gappedPeak
1808,0.0,E082.H3K4me3.gappedPeak
1809,0.0,E082.H3K9me3.gappedPeak
1810,-0.0261458096466,E083.H3K27me3.gappedPeak
1811,0.0,E083.H3K36me3.gappedPeak
1812,0.0,E083.H3K4me1.gappedPeak
1813,0.0236142130244,E083.H3K4me3.gappedPeak
1814,0.0,E083.H3K9ac.gappedPeak
1815,0.0,E083.H3K9me3.gappedPeak
1816,0.0,E084.H3K27ac.gappedPeak
1817,0.0,E084.H3K27me3.gappedPeak
1818,-0.0874233263658,E084.H3K36me3.gappedPeak
1819,0.0,E084.H3K4me1.gappedPeak
1820,0.0,E084.H3K4me3.gappedPeak
1821,0.0,E084.H3K9me3.gappedPeak
1822,0.0,E085.H3K27ac.gappedPeak
1823,0.0,E085.H3K27me3.gappedPeak
1824,0.0,E085.H3K36me3.gappedPeak
1825,0.0,E085.H3K4me1.gappedPeak
1826,0.035891739581,E085.H3K4me3.gappedPeak
1827,0.0,E085.H3K9me3.gappedPeak
1828,0.0,E086.H3K27me3.gappedPeak
1829,0.0,E086.H3K36me3.gappedPeak
1830,-0.0588572479385,E086.H3K4me1.gappedPeak
1831,0.0,E086.H3K4me3.gappedPeak
1832,0.0,E086.H3K9ac.gappedPeak
1833,0.0,E086.H3K9me3.gappedPeak
1834,0.616144633481,E087.H3K27ac.gappedPeak
1835,-0.214715005702,E087.H3K27me3.gappedPeak
1836,0.0,E087.H3K36me3.gappedPeak
1837,0.0,E087.H3K4me1.gappedPeak
1838,0.0,E087.H3K4me3.gappedPeak
1839,0.0,E087.H3K9ac.gappedPeak
1840,0.333416406904,E087.H3K9me3.gappedPeak
1841,0.0,E088.H3K27me3.gappedPeak
1842,0.0,E088.H3K36me3.gappedPeak
1843,-0.00434859028742,E088.H3K4me1.gappedPeak
1844,0.0,E088.H3K4me3.gappedPeak
1845,0.0,E088.H3K9ac.gappedPeak
1846,0.0,E088.H3K9me3.gappedPeak
1847,0.0,E089.H3K27ac.gappedPeak
1848,0.0,E089.H3K27me3.gappedPeak
1849,0.0,E089.H3K36me3.gappedPeak
1850,-0.447070701858,E089.H3K4me1.gappedPeak
1851,0.0,E089.H3K4me3.gappedPeak
1852,0.0,E089.H3K9me3.gappedPeak
1853,0.135483679667,E090.H3K27ac.gappedPeak
1854,0.0,E090.H3K27me3.gappedPeak
1855,0.0,E090.H3K36me3.gappedPeak
1856,0.389774499865,E090.H3K4me1.gappedPeak
1857,0.0,E090.H3K4me3.gappedPeak
1858,0.0,E090.H3K9me3.gappedPeak
1859,0.0,E091.H3K27ac.gappedPeak
1860,0.0,E091.H3K27me3.gappedPeak
1861,0.0,E091.H3K36me3.gappedPeak
1862,0.0,E091.H3K4me1.gappedPeak
1863,0.0,E091.H3K4me3.gappedPeak
1864,0.0,E091.H3K9me3.gappedPeak
1865,0.0,E092.H3K27ac.gappedPeak
1866,-0.519029313896,E092.H3K27me3.gappedPeak
1867,0.0,E092.H3K36me3.gappedPeak
1868,0.0,E092.H3K4me1.gappedPeak
1869,0.0,E092.H3K4me3.gappedPeak
1870,0.0,E092.H3K9me3.gappedPeak
1871,-0.0592763912055,E093.H3K27ac.gappedPeak
1872,0.0176296464106,E093.H3K27me3.gappedPeak
1873,0.0,E093.H3K36me3.gappedPeak
1874,0.25036631943,E093.H3K4me1.gappedPeak
1875,0.0,E093.H3K4me3.gappedPeak
1876,0.0,E093.H3K9me3.gappedPeak
1877,0.0,E094.H3K27ac.gappedPeak
1878,-0.120557434797,E094.H3K27me3.gappedPeak
1879,0.0,E094.H3K36me3.gappedPeak
1880,0.0,E094.H3K4me1.gappedPeak
1881,-0.411611051328,E094.H3K4me3.gappedPeak
1882,0.13273623656,E094.H3K9me3.gappedPeak
1883,0.0,E095.H3K27ac.gappedPeak
1884,0.0,E095.H3K27me3.gappedPeak
1885,0.0,E095.H3K36me3.gappedPeak
1886,0.0,E095.H3K4me1.gappedPeak
1887,0.0,E095.H3K4me3.gappedPeak
1888,0.0,E095.H3K9me3.gappedPeak
1889,-0.0165919607699,E096.H3K27ac.gappedPeak
1890,0.0,E096.H3K27me3.gappedPeak
1891,0.0,E096.H3K36me3.gappedPeak
1892,0.0,E096.H3K4me1.gappedPeak
1893,-0.0719550322187,E096.H3K4me3.gappedPeak
1894,-0.448602786429,E096.H3K9me3.gappedPeak
