,Feature,Weight
1356,E010.H3K36me3.gappedPeak,0.0
1357,E010.H3K4me1.gappedPeak,0.0
1358,E010.H3K4me3.gappedPeak,0.0
1359,E010.H3K9me3.gappedPeak,0.0
1360,E011.H3K27ac.gappedPeak,0.0
1361,E011.H3K27me3.gappedPeak,0.0
1362,E011.H3K36me3.gappedPeak,0.0
1363,E011.H3K4me1.gappedPeak,0.0
1364,E011.H3K4me3.gappedPeak,0.0
1365,E011.H3K9ac.gappedPeak,0.0
1366,E011.H3K9me3.gappedPeak,0.0
1367,E012.H3K27ac.gappedPeak,0.0
1368,E012.H3K27me3.gappedPeak,0.0
1369,E012.H3K36me3.gappedPeak,0.0
1370,E012.H3K4me1.gappedPeak,0.0
1371,E012.H3K4me3.gappedPeak,0.0
1372,E012.H3K9me3.gappedPeak,0.0
1373,E013.H3K27ac.gappedPeak,0.0310291258001
1374,E013.H3K27me3.gappedPeak,0.0
1375,E013.H3K36me3.gappedPeak,0.0
1376,E013.H3K4me1.gappedPeak,0.0
1377,E013.H3K4me3.gappedPeak,0.0
1378,E013.H3K9me3.gappedPeak,0.0
1379,E014.H3K27ac.gappedPeak,0.0
1380,E014.H3K27me3.gappedPeak,0.0
1381,E014.H3K36me3.gappedPeak,0.0
1382,E014.H3K4me1.gappedPeak,0.0
1383,E014.H3K4me3.gappedPeak,0.0
1384,E014.H3K9ac.gappedPeak,0.0
1385,E014.H3K9me3.gappedPeak,0.0
1386,E015.H3K27ac.gappedPeak,0.0
1387,E015.H3K27me3.gappedPeak,0.0
1388,E015.H3K36me3.gappedPeak,0.0
1389,E015.H3K4me1.gappedPeak,0.0
1390,E015.H3K4me3.gappedPeak,0.0
1391,E015.H3K9ac.gappedPeak,0.0
1392,E015.H3K9me3.gappedPeak,0.0
1393,E016.H3K27ac.gappedPeak,0.0
1394,E016.H3K27me3.gappedPeak,0.0
1395,E016.H3K36me3.gappedPeak,0.0
1396,E016.H3K4me1.gappedPeak,0.0
1397,E016.H3K4me3.gappedPeak,0.0
1398,E016.H3K9ac.gappedPeak,0.0
1399,E016.H3K9me3.gappedPeak,0.0
1400,E017.H2AK5ac.gappedPeak,0.0
1401,E017.H2AK9ac.gappedPeak,0.0
1402,E017.H2A.Z.gappedPeak,0.0
1403,E017.H2BK120ac.gappedPeak,0.0
1404,E017.H2BK12ac.gappedPeak,0.0
1405,E017.H2BK15ac.gappedPeak,0.0
1406,E017.H2BK20ac.gappedPeak,0.0
1407,E017.H2BK5ac.gappedPeak,0.0
1408,E017.H3K14ac.gappedPeak,0.0
1409,E017.H3K18ac.gappedPeak,0.0
1410,E017.H3K23ac.gappedPeak,0.0
1411,E017.H3K27ac.gappedPeak,0.0
1412,E017.H3K27me3.gappedPeak,0.0
1413,E017.H3K36me3.gappedPeak,0.0
1414,E017.H3K4ac.gappedPeak,0.0
1415,E017.H3K4me1.gappedPeak,0.0
1416,E017.H3K4me2.gappedPeak,0.0
1417,E017.H3K4me3.gappedPeak,0.0
1418,E017.H3K56ac.gappedPeak,0.0
1419,E017.H3K79me1.gappedPeak,0.0
1420,E017.H3K79me2.gappedPeak,0.0
1421,E017.H3K9ac.gappedPeak,0.0
1422,E017.H3K9me1.gappedPeak,0.0
1423,E017.H3K9me3.gappedPeak,0.0
1424,E017.H4K20me1.gappedPeak,0.0
1425,E017.H4K5ac.gappedPeak,0.0
1426,E017.H4K8ac.gappedPeak,0.0
1427,E017.H4K91ac.gappedPeak,0.0
1428,E018.H3K27me3.gappedPeak,0.0
1429,E018.H3K36me3.gappedPeak,0.0
1430,E018.H3K4me1.gappedPeak,0.0
1431,E018.H3K4me3.gappedPeak,0.0
1432,E018.H3K9ac.gappedPeak,0.0
1433,E018.H3K9me3.gappedPeak,0.0
1434,E019.H3K27ac.gappedPeak,0.0
1435,E019.H3K27me3.gappedPeak,0.0
1436,E019.H3K36me3.gappedPeak,0.0
1437,E019.H3K4me1.gappedPeak,0.0
1438,E019.H3K4me3.gappedPeak,0.0
1439,E019.H3K9ac.gappedPeak,0.0
1440,E019.H3K9me3.gappedPeak,-0.0370018448557
1441,E020.H3K27ac.gappedPeak,0.0
1442,E020.H3K27me3.gappedPeak,0.0
1443,E020.H3K36me3.gappedPeak,0.0
1444,E020.H3K4me1.gappedPeak,0.0
1445,E020.H3K4me3.gappedPeak,0.0
1446,E020.H3K9ac.gappedPeak,0.0
1447,E020.H3K9me3.gappedPeak,0.0
1448,E021.H3K27ac.gappedPeak,0.0
1449,E021.H3K27me3.gappedPeak,0.0
1450,E021.H3K36me3.gappedPeak,0.0
1451,E021.H3K4me1.gappedPeak,0.0
1452,E021.H3K4me3.gappedPeak,0.0
1453,E021.H3K9me3.gappedPeak,0.0
1454,E022.H3K27ac.gappedPeak,0.0
1455,E022.H3K27me3.gappedPeak,0.0
1456,E022.H3K36me3.gappedPeak,0.0
1457,E022.H3K4me1.gappedPeak,0.0
1458,E022.H3K4me3.gappedPeak,0.0
1459,E022.H3K9me3.gappedPeak,0.0
1460,E023.H3K27me3.gappedPeak,0.0
1461,E023.H3K36me3.gappedPeak,0.0
1462,E023.H3K4me1.gappedPeak,0.0
1463,E023.H3K4me3.gappedPeak,0.0
1464,E023.H3K9ac.gappedPeak,0.0
1465,E023.H3K9me3.gappedPeak,0.0
1466,E024.H3K27me3.gappedPeak,0.0
1467,E024.H3K36me3.gappedPeak,0.0
1468,E024.H3K4me1.gappedPeak,0.0
1469,E024.H3K4me3.gappedPeak,0.0
1470,E024.H3K9me3.gappedPeak,0.0
1471,E025.H3K27me3.gappedPeak,0.0
1472,E025.H3K36me3.gappedPeak,0.0
1473,E025.H3K4me1.gappedPeak,0.0
1474,E025.H3K4me3.gappedPeak,0.0
1475,E025.H3K9ac.gappedPeak,0.0
1476,E025.H3K9me3.gappedPeak,0.0
1477,E026.H3K27ac.gappedPeak,0.0
1478,E026.H3K27me3.gappedPeak,0.0
1479,E026.H3K36me3.gappedPeak,0.0
1480,E026.H3K4me1.gappedPeak,0.0
1481,E026.H3K4me3.gappedPeak,0.0
1482,E026.H3K9ac.gappedPeak,0.0
1483,E026.H3K9me3.gappedPeak,0.0
1484,E027.H3K27me3.gappedPeak,0.0
1485,E027.H3K36me3.gappedPeak,0.0
1486,E027.H3K4me1.gappedPeak,0.0
1487,E027.H3K4me3.gappedPeak,0.0
1488,E027.H3K9ac.gappedPeak,0.0
1489,E027.H3K9me3.gappedPeak,0.0
1490,E028.H3K27me3.gappedPeak,0.0
1491,E028.H3K36me3.gappedPeak,0.0
1492,E028.H3K4me1.gappedPeak,0.0
1493,E028.H3K4me3.gappedPeak,0.0
1494,E028.H3K9me3.gappedPeak,0.0
1495,E029.H3K27ac.gappedPeak,0.0
1496,E029.H3K27me3.gappedPeak,0.0
1497,E029.H3K36me3.gappedPeak,0.0
1498,E029.H3K4me1.gappedPeak,0.0
1499,E029.H3K4me3.gappedPeak,0.0
1500,E029.H3K9me3.gappedPeak,0.0
1501,E030.H3K27me3.gappedPeak,0.0
1502,E030.H3K36me3.gappedPeak,0.0
1503,E030.H3K4me1.gappedPeak,0.0
1504,E030.H3K4me3.gappedPeak,0.0
1505,E030.H3K9me3.gappedPeak,0.0
1506,E031.H3K27me3.gappedPeak,0.0
1507,E031.H3K36me3.gappedPeak,0.0
1508,E031.H3K4me1.gappedPeak,0.0
1509,E031.H3K4me3.gappedPeak,0.0
1510,E031.H3K9me3.gappedPeak,0.0
1511,E032.H3K27ac.gappedPeak,0.0
1512,E032.H3K27me3.gappedPeak,0.0
1513,E032.H3K36me3.gappedPeak,0.0329030425595
1514,E032.H3K4me1.gappedPeak,0.0
1515,E032.H3K4me3.gappedPeak,0.0
1516,E032.H3K9me3.gappedPeak,0.0
1517,E033.H3K27me3.gappedPeak,0.0
1518,E033.H3K36me3.gappedPeak,0.0
1519,E033.H3K4me1.gappedPeak,0.0
1520,E033.H3K4me3.gappedPeak,0.0
1521,E033.H3K9me3.gappedPeak,0.0
1522,E034.H3K27ac.gappedPeak,0.0
1523,E034.H3K27me3.gappedPeak,0.0
1524,E034.H3K36me3.gappedPeak,0.0
1525,E034.H3K4me1.gappedPeak,0.0
1526,E034.H3K4me3.gappedPeak,0.0
1527,E034.H3K9me3.gappedPeak,0.0
1528,E035.H3K27me3.gappedPeak,0.0
1529,E035.H3K36me3.gappedPeak,0.0
1530,E035.H3K4me1.gappedPeak,0.0
1531,E035.H3K4me3.gappedPeak,0.0
1532,E035.H3K9me3.gappedPeak,0.0
1533,E036.H3K27me3.gappedPeak,0.0
1534,E036.H3K36me3.gappedPeak,0.0
1535,E036.H3K4me1.gappedPeak,0.0
1536,E036.H3K4me3.gappedPeak,0.0
1537,E036.H3K9me3.gappedPeak,0.0
1538,E037.H3K27ac.gappedPeak,0.0
1539,E037.H3K27me3.gappedPeak,0.0354088831483
1540,E037.H3K36me3.gappedPeak,0.0
1541,E037.H3K4me1.gappedPeak,0.0
1542,E037.H3K4me3.gappedPeak,0.0
1543,E037.H3K9me3.gappedPeak,0.0
1544,E038.H3K27ac.gappedPeak,0.0
1545,E038.H3K27me3.gappedPeak,0.0
1546,E038.H3K36me3.gappedPeak,0.0
1547,E038.H3K4me1.gappedPeak,0.0
1548,E038.H3K4me3.gappedPeak,0.0
1549,E038.H3K9ac.gappedPeak,0.0
1550,E038.H3K9me3.gappedPeak,0.0
1551,E039.H3K27ac.gappedPeak,0.0
1552,E039.H3K27me3.gappedPeak,0.0
1553,E039.H3K36me3.gappedPeak,0.0
1554,E039.H3K4me1.gappedPeak,0.0
1555,E039.H3K4me3.gappedPeak,0.0
1556,E039.H3K9me3.gappedPeak,0.0
1557,E040.H3K27ac.gappedPeak,0.0
1558,E040.H3K27me3.gappedPeak,0.0
1559,E040.H3K36me3.gappedPeak,0.0
1560,E040.H3K4me1.gappedPeak,0.0
1561,E040.H3K4me3.gappedPeak,0.0
1562,E040.H3K9me3.gappedPeak,0.0
1563,E041.H3K27ac.gappedPeak,0.0
1564,E041.H3K27me3.gappedPeak,0.0
1565,E041.H3K36me3.gappedPeak,0.0
1566,E041.H3K4me1.gappedPeak,0.0
1567,E041.H3K4me3.gappedPeak,0.0
1568,E041.H3K9me3.gappedPeak,-0.0106852223731
1569,E042.H3K27ac.gappedPeak,0.0
1570,E042.H3K27me3.gappedPeak,0.0
1571,E042.H3K36me3.gappedPeak,0.0
1572,E042.H3K4me1.gappedPeak,0.0
1573,E042.H3K4me3.gappedPeak,0.0
1574,E042.H3K9me3.gappedPeak,0.0
1575,E043.H3K27ac.gappedPeak,0.0
1576,E043.H3K27me3.gappedPeak,0.0
1577,E043.H3K36me3.gappedPeak,0.0
1578,E043.H3K4me1.gappedPeak,0.0
1579,E043.H3K4me3.gappedPeak,0.0
1580,E043.H3K9me3.gappedPeak,0.0
1581,E044.H3K27ac.gappedPeak,0.0
1582,E044.H3K27me3.gappedPeak,0.0
1583,E044.H3K36me3.gappedPeak,0.0
1584,E044.H3K4me1.gappedPeak,0.0
1585,E044.H3K4me3.gappedPeak,0.0
1586,E044.H3K9me3.gappedPeak,0.0
1587,E045.H3K27ac.gappedPeak,0.0
1588,E045.H3K27me3.gappedPeak,0.0
1589,E045.H3K36me3.gappedPeak,0.0
1590,E045.H3K4me1.gappedPeak,0.0
1591,E045.H3K4me3.gappedPeak,0.0
1592,E045.H3K9me3.gappedPeak,0.0
1593,E046.H3K27ac.gappedPeak,0.0
1594,E046.H3K27me3.gappedPeak,0.0
1595,E046.H3K36me3.gappedPeak,0.0
1596,E046.H3K4me1.gappedPeak,0.102369927083
1597,E046.H3K4me3.gappedPeak,0.0
1598,E046.H3K9me3.gappedPeak,0.0
1599,E047.H3K27ac.gappedPeak,0.0
1600,E047.H3K27me3.gappedPeak,0.0
1601,E047.H3K36me3.gappedPeak,0.0
1602,E047.H3K4me1.gappedPeak,0.0
1603,E047.H3K4me3.gappedPeak,0.0
1604,E047.H3K9ac.gappedPeak,0.0
1605,E047.H3K9me3.gappedPeak,0.0
1606,E048.H3K27ac.gappedPeak,-0.0729631624732
1607,E048.H3K27me3.gappedPeak,0.0
1608,E048.H3K36me3.gappedPeak,0.0
1609,E048.H3K4me1.gappedPeak,0.0
1610,E048.H3K4me3.gappedPeak,0.0
1611,E048.H3K9me3.gappedPeak,0.0
1612,E049.H3K27ac.gappedPeak,0.0
1613,E049.H3K27me3.gappedPeak,0.0
1614,E049.H3K36me3.gappedPeak,0.0
1615,E049.H3K4me1.gappedPeak,0.0
1616,E049.H3K4me3.gappedPeak,0.0
1617,E049.H3K9ac.gappedPeak,0.0
1618,E049.H3K9me3.gappedPeak,0.0
1619,E050.H3K27ac.gappedPeak,0.0
1620,E050.H3K27me3.gappedPeak,0.0
1621,E050.H3K36me3.gappedPeak,0.0
1622,E050.H3K4me1.gappedPeak,0.0
1623,E050.H3K4me3.gappedPeak,0.0
1624,E050.H3K9me3.gappedPeak,0.0
1625,E051.H3K27me3.gappedPeak,0.0
1626,E051.H3K36me3.gappedPeak,0.0
1627,E051.H3K4me1.gappedPeak,0.0
1628,E051.H3K4me3.gappedPeak,0.0
1629,E051.H3K9me3.gappedPeak,0.0
1630,E052.H3K27me3.gappedPeak,0.0
1631,E052.H3K36me3.gappedPeak,0.0
1632,E052.H3K4me1.gappedPeak,0.0
1633,E052.H3K4me2.gappedPeak,0.0
1634,E052.H3K4me3.gappedPeak,0.0
1635,E052.H3K9ac.gappedPeak,0.0
1636,E052.H3K9me3.gappedPeak,0.0
1637,E053.H3K27me3.gappedPeak,0.0
1638,E053.H3K36me3.gappedPeak,0.0
1639,E053.H3K4me1.gappedPeak,0.0
1640,E053.H3K4me3.gappedPeak,0.0
1641,E053.H3K9me3.gappedPeak,0.0
1642,E054.H3K27me3.gappedPeak,0.0
1643,E054.H3K36me3.gappedPeak,0.0
1644,E054.H3K4me1.gappedPeak,0.0
1645,E054.H3K4me3.gappedPeak,0.0
1646,E054.H3K9me3.gappedPeak,0.0
1647,E055.H3K27ac.gappedPeak,0.0
1648,E055.H3K27me3.gappedPeak,0.0
1649,E055.H3K36me3.gappedPeak,0.0
1650,E055.H3K4me1.gappedPeak,0.0
1651,E055.H3K4me3.gappedPeak,0.0
1652,E055.H3K9me3.gappedPeak,0.0
1653,E056.H3K27ac.gappedPeak,0.0
1654,E056.H3K27me3.gappedPeak,0.0
1655,E056.H3K36me3.gappedPeak,0.0
1656,E056.H3K4me1.gappedPeak,0.0
1657,E056.H3K4me3.gappedPeak,0.0
1658,E056.H3K9me3.gappedPeak,-0.228170492859
1659,E057.H3K27me3.gappedPeak,0.0
1660,E057.H3K36me3.gappedPeak,0.0
1661,E057.H3K4me1.gappedPeak,0.0
1662,E057.H3K4me3.gappedPeak,0.0
1663,E057.H3K9me3.gappedPeak,0.0
1664,E058.H3K27ac.gappedPeak,0.0
1665,E058.H3K27me3.gappedPeak,0.0
1666,E058.H3K36me3.gappedPeak,0.0
1667,E058.H3K4me1.gappedPeak,0.0
1668,E058.H3K4me3.gappedPeak,0.0
1669,E058.H3K9me3.gappedPeak,0.0
1670,E059.H3K27ac.gappedPeak,0.0
1671,E059.H3K27me3.gappedPeak,0.0
1672,E059.H3K36me3.gappedPeak,0.0
1673,E059.H3K4me1.gappedPeak,0.0
1674,E059.H3K4me3.gappedPeak,0.0
1675,E059.H3K9me3.gappedPeak,0.0
1676,E061.H3K27ac.gappedPeak,0.0
1677,E061.H3K27me3.gappedPeak,0.0
1678,E061.H3K36me3.gappedPeak,0.0
1679,E061.H3K4me1.gappedPeak,0.0
1680,E061.H3K4me3.gappedPeak,0.0
1681,E061.H3K9me3.gappedPeak,0.0
1682,E062.H3K27ac.gappedPeak,0.0
1683,E062.H3K27me3.gappedPeak,0.0
1684,E062.H3K36me3.gappedPeak,0.0
1685,E062.H3K4me1.gappedPeak,0.0
1686,E062.H3K4me3.gappedPeak,0.0
1687,E062.H3K9ac.gappedPeak,0.0
1688,E062.H3K9me3.gappedPeak,0.0
1689,E063.H3K27ac.gappedPeak,0.0
1690,E063.H3K27me3.gappedPeak,0.0
1691,E063.H3K36me3.gappedPeak,0.0
1692,E063.H3K4me1.gappedPeak,0.0
1693,E063.H3K4me3.gappedPeak,0.0
1694,E063.H3K9ac.gappedPeak,0.0752883375329
1695,E063.H3K9me3.gappedPeak,0.0
1696,E065.H3K27ac.gappedPeak,0.0
1697,E065.H3K27me3.gappedPeak,0.0
1698,E065.H3K36me3.gappedPeak,0.0
1699,E065.H3K4me1.gappedPeak,0.0
1700,E065.H3K4me3.gappedPeak,0.0
1701,E065.H3K9me3.gappedPeak,0.0
1702,E066.H3K27ac.gappedPeak,0.0
1703,E066.H3K27me3.gappedPeak,0.0
1704,E066.H3K36me3.gappedPeak,0.0
1705,E066.H3K4me1.gappedPeak,0.0
1706,E066.H3K4me3.gappedPeak,0.0
1707,E066.H3K9ac.gappedPeak,0.0
1708,E066.H3K9me3.gappedPeak,0.0
1709,E067.H3K27ac.gappedPeak,0.0
1710,E067.H3K27me3.gappedPeak,0.0
1711,E067.H3K36me3.gappedPeak,0.0
1712,E067.H3K4me1.gappedPeak,0.0
1713,E067.H3K4me3.gappedPeak,0.0
1714,E067.H3K9ac.gappedPeak,0.0
1715,E067.H3K9me3.gappedPeak,0.0
1716,E068.H3K27ac.gappedPeak,0.0
1717,E068.H3K27me3.gappedPeak,0.0
1718,E068.H3K36me3.gappedPeak,0.0
1719,E068.H3K4me1.gappedPeak,0.0
1720,E068.H3K4me3.gappedPeak,0.0
1721,E068.H3K9ac.gappedPeak,0.0
1722,E068.H3K9me3.gappedPeak,0.0
1723,E069.H3K27ac.gappedPeak,0.0
1724,E069.H3K27me3.gappedPeak,0.0
1725,E069.H3K36me3.gappedPeak,0.0
1726,E069.H3K4me1.gappedPeak,0.0
1727,E069.H3K4me3.gappedPeak,0.0
1728,E069.H3K9ac.gappedPeak,0.0
1729,E069.H3K9me3.gappedPeak,0.0
1730,E070.H3K27me3.gappedPeak,0.0
1731,E070.H3K36me3.gappedPeak,0.0
1732,E070.H3K4me1.gappedPeak,0.0
1733,E070.H3K4me3.gappedPeak,0.0
1734,E070.H3K9me3.gappedPeak,0.0
1735,E071.H3K27ac.gappedPeak,0.0
1736,E071.H3K27me3.gappedPeak,0.0
1737,E071.H3K36me3.gappedPeak,0.0
1738,E071.H3K4me1.gappedPeak,0.0
1739,E071.H3K4me3.gappedPeak,0.0
1740,E071.H3K9me3.gappedPeak,0.0
1741,E072.H3K27ac.gappedPeak,0.0
1742,E072.H3K27me3.gappedPeak,0.0
1743,E072.H3K36me3.gappedPeak,0.0
1744,E072.H3K4me1.gappedPeak,0.0
1745,E072.H3K4me3.gappedPeak,0.0
1746,E072.H3K9ac.gappedPeak,0.0
1747,E072.H3K9me3.gappedPeak,0.0
1748,E073.H3K27ac.gappedPeak,0.0
1749,E073.H3K27me3.gappedPeak,0.0
1750,E073.H3K36me3.gappedPeak,0.0
1751,E073.H3K4me1.gappedPeak,0.0
1752,E073.H3K4me3.gappedPeak,0.0
1753,E073.H3K9ac.gappedPeak,0.0
1754,E073.H3K9me3.gappedPeak,0.0
1755,E074.H3K27ac.gappedPeak,0.0
1756,E074.H3K27me3.gappedPeak,0.0
1757,E074.H3K36me3.gappedPeak,0.0
1758,E074.H3K4me1.gappedPeak,0.0
1759,E074.H3K4me3.gappedPeak,0.0
1760,E074.H3K9ac.gappedPeak,0.0
1761,E074.H3K9me3.gappedPeak,0.0
1762,E075.H3K27ac.gappedPeak,0.0
1763,E075.H3K27me3.gappedPeak,0.0
1764,E075.H3K36me3.gappedPeak,0.0
1765,E075.H3K4me1.gappedPeak,0.0
1766,E075.H3K4me3.gappedPeak,0.0
1767,E075.H3K9ac.gappedPeak,0.0
1768,E075.H3K9me3.gappedPeak,0.0
1769,E076.H3K27ac.gappedPeak,0.0
1770,E076.H3K27me3.gappedPeak,0.0
1771,E076.H3K36me3.gappedPeak,0.0
1772,E076.H3K4me1.gappedPeak,0.0
1773,E076.H3K4me3.gappedPeak,0.0
1774,E076.H3K9ac.gappedPeak,0.0
1775,E076.H3K9me3.gappedPeak,0.0
1776,E077.H3K27me3.gappedPeak,0.0
1777,E077.H3K36me3.gappedPeak,0.0
1778,E077.H3K4me1.gappedPeak,0.0
1779,E077.H3K4me3.gappedPeak,0.0
1780,E077.H3K9ac.gappedPeak,0.0
1781,E077.H3K9me3.gappedPeak,0.0
1782,E078.H3K27ac.gappedPeak,0.0
1783,E078.H3K27me3.gappedPeak,0.0
1784,E078.H3K36me3.gappedPeak,0.0
1785,E078.H3K4me1.gappedPeak,0.0
1786,E078.H3K4me3.gappedPeak,0.0
1787,E078.H3K9me3.gappedPeak,0.0
1788,E079.H3K27ac.gappedPeak,0.0
1789,E079.H3K27me3.gappedPeak,0.0775490252462
1790,E079.H3K36me3.gappedPeak,0.0
1791,E079.H3K4me1.gappedPeak,0.0
1792,E079.H3K4me3.gappedPeak,0.0
1793,E079.H3K9me3.gappedPeak,0.0
1794,E080.H3K27ac.gappedPeak,0.0
1795,E080.H3K27me3.gappedPeak,0.0
1796,E080.H3K36me3.gappedPeak,0.0
1797,E080.H3K4me1.gappedPeak,0.0
1798,E080.H3K4me3.gappedPeak,0.0
1799,E080.H3K9me3.gappedPeak,0.0
1800,E081.H3K27me3.gappedPeak,0.305305348162
1801,E081.H3K36me3.gappedPeak,0.0
1802,E081.H3K4me1.gappedPeak,0.0
1803,E081.H3K4me3.gappedPeak,0.0
1804,E081.H3K9me3.gappedPeak,0.0
1805,E082.H3K27me3.gappedPeak,0.0
1806,E082.H3K36me3.gappedPeak,0.0
1807,E082.H3K4me1.gappedPeak,0.0
1808,E082.H3K4me3.gappedPeak,0.0
1809,E082.H3K9me3.gappedPeak,0.0
1810,E083.H3K27me3.gappedPeak,0.0
1811,E083.H3K36me3.gappedPeak,0.0
1812,E083.H3K4me1.gappedPeak,0.0
1813,E083.H3K4me3.gappedPeak,0.0
1814,E083.H3K9ac.gappedPeak,0.0
1815,E083.H3K9me3.gappedPeak,0.0
1816,E084.H3K27ac.gappedPeak,0.0
1817,E084.H3K27me3.gappedPeak,0.0
1818,E084.H3K36me3.gappedPeak,0.0
1819,E084.H3K4me1.gappedPeak,0.0
1820,E084.H3K4me3.gappedPeak,0.0
1821,E084.H3K9me3.gappedPeak,0.0
1822,E085.H3K27ac.gappedPeak,0.0
1823,E085.H3K27me3.gappedPeak,0.0
1824,E085.H3K36me3.gappedPeak,0.0
1825,E085.H3K4me1.gappedPeak,0.0
1826,E085.H3K4me3.gappedPeak,0.0
1827,E085.H3K9me3.gappedPeak,0.0
1828,E086.H3K27me3.gappedPeak,0.0
1829,E086.H3K36me3.gappedPeak,0.0
1830,E086.H3K4me1.gappedPeak,0.0
1831,E086.H3K4me3.gappedPeak,0.0
1832,E086.H3K9ac.gappedPeak,0.0
1833,E086.H3K9me3.gappedPeak,0.0
1834,E087.H3K27ac.gappedPeak,0.165801451844
1835,E087.H3K27me3.gappedPeak,0.0
1836,E087.H3K36me3.gappedPeak,0.0
1837,E087.H3K4me1.gappedPeak,0.0
1838,E087.H3K4me3.gappedPeak,0.0
1839,E087.H3K9ac.gappedPeak,0.0
1840,E087.H3K9me3.gappedPeak,0.0
1841,E088.H3K27me3.gappedPeak,0.0
1842,E088.H3K36me3.gappedPeak,0.0
1843,E088.H3K4me1.gappedPeak,0.0
1844,E088.H3K4me3.gappedPeak,0.0
1845,E088.H3K9ac.gappedPeak,0.0
1846,E088.H3K9me3.gappedPeak,0.0
1847,E089.H3K27ac.gappedPeak,0.0
1848,E089.H3K27me3.gappedPeak,0.0
1849,E089.H3K36me3.gappedPeak,0.0
1850,E089.H3K4me1.gappedPeak,0.0
1851,E089.H3K4me3.gappedPeak,0.0
1852,E089.H3K9me3.gappedPeak,0.0
1853,E090.H3K27ac.gappedPeak,0.0
1854,E090.H3K27me3.gappedPeak,0.0
1855,E090.H3K36me3.gappedPeak,0.0
1856,E090.H3K4me1.gappedPeak,0.0
1857,E090.H3K4me3.gappedPeak,0.0
1858,E090.H3K9me3.gappedPeak,0.0
1859,E091.H3K27ac.gappedPeak,0.0
1860,E091.H3K27me3.gappedPeak,0.0
1861,E091.H3K36me3.gappedPeak,0.0
1862,E091.H3K4me1.gappedPeak,0.0
1863,E091.H3K4me3.gappedPeak,0.0
1864,E091.H3K9me3.gappedPeak,0.0
1865,E092.H3K27ac.gappedPeak,0.0
1866,E092.H3K27me3.gappedPeak,0.0
1867,E092.H3K36me3.gappedPeak,0.0
1868,E092.H3K4me1.gappedPeak,0.0
1869,E092.H3K4me3.gappedPeak,0.0
1870,E092.H3K9me3.gappedPeak,0.0
1871,E093.H3K27ac.gappedPeak,0.0
1872,E093.H3K27me3.gappedPeak,0.0
1873,E093.H3K36me3.gappedPeak,0.0
1874,E093.H3K4me1.gappedPeak,0.0
1875,E093.H3K4me3.gappedPeak,0.0
1876,E093.H3K9me3.gappedPeak,0.0
1877,E094.H3K27ac.gappedPeak,0.0
1878,E094.H3K27me3.gappedPeak,0.0
1879,E094.H3K36me3.gappedPeak,0.0
1880,E094.H3K4me1.gappedPeak,0.0
1881,E094.H3K4me3.gappedPeak,0.0
1882,E094.H3K9me3.gappedPeak,0.0
1883,E095.H3K27ac.gappedPeak,0.0
1884,E095.H3K27me3.gappedPeak,0.0
1885,E095.H3K36me3.gappedPeak,0.0
1886,E095.H3K4me1.gappedPeak,0.0
1887,E095.H3K4me3.gappedPeak,0.0
1888,E095.H3K9me3.gappedPeak,0.0
1889,E096.H3K27ac.gappedPeak,0.0
1890,E096.H3K27me3.gappedPeak,0.0
1891,E096.H3K36me3.gappedPeak,0.0
1892,E096.H3K4me1.gappedPeak,0.0
1893,E096.H3K4me3.gappedPeak,0.0
1894,E096.H3K9me3.gappedPeak,-0.182845671364
1895,E097.H3K27ac.gappedPeak,0.0
1896,E097.H3K27me3.gappedPeak,0.0
1897,E097.H3K36me3.gappedPeak,0.0
1898,E097.H3K4me1.gappedPeak,0.0
1899,E097.H3K4me3.gappedPeak,0.0
1900,E097.H3K9me3.gappedPeak,0.0
1901,E098.H3K27ac.gappedPeak,0.0
1902,E098.H3K27me3.gappedPeak,0.0
1903,E098.H3K36me3.gappedPeak,0.0
1904,E098.H3K4me1.gappedPeak,0.0
1905,E098.H3K4me3.gappedPeak,0.0
1906,E098.H3K9me3.gappedPeak,0.0
1907,E099.H3K27ac.gappedPeak,0.0
1908,E099.H3K27me3.gappedPeak,0.0
1909,E099.H3K36me3.gappedPeak,0.0
1910,E099.H3K4me1.gappedPeak,0.0
1911,E099.H3K4me3.gappedPeak,0.0
1912,E099.H3K9me3.gappedPeak,0.0
1913,E100.H3K27ac.gappedPeak,0.0
1914,E100.H3K27me3.gappedPeak,0.0
1915,E100.H3K36me3.gappedPeak,0.0
1916,E100.H3K4me1.gappedPeak,0.0
1917,E100.H3K4me3.gappedPeak,0.0
1918,E100.H3K9me3.gappedPeak,0.0
1919,E101.H3K27ac.gappedPeak,0.0
1920,E101.H3K27me3.gappedPeak,0.0
1921,E101.H3K36me3.gappedPeak,0.0
1922,E101.H3K4me1.gappedPeak,0.0
1923,E101.H3K4me3.gappedPeak,0.0
1924,E101.H3K9ac.gappedPeak,0.0
1925,E101.H3K9me3.gappedPeak,0.0
1926,E102.H3K27ac.gappedPeak,0.0
1927,E102.H3K27me3.gappedPeak,0.0
1928,E102.H3K36me3.gappedPeak,0.0
1929,E102.H3K4me1.gappedPeak,0.0
1930,E102.H3K4me3.gappedPeak,0.0
1931,E102.H3K9ac.gappedPeak,0.0
1932,E102.H3K9me3.gappedPeak,0.0
1933,E103.H3K27ac.gappedPeak,0.0
1934,E103.H3K27me3.gappedPeak,0.0
1935,E103.H3K36me3.gappedPeak,0.0
